---- Page: "Statistics [Analog]"
---- Chart: electr_3_1_3.ewb
Parameter	Value
Initial TStep	125.00000n
Initial TMax	250.00000n
Nominal temperature	27.00000
Operating temperature	27.00000
Total iterations	9.96700K
Transient iterations	9.95000K
Circuit Equations	21.00000
Transient timepoints	3.64000K
Accepted timepoints	3.39900K
Rejected timepoints	241.00000
Total Analysis Time	203.00000m
Transient time	202.00000m
matrix reordering time	0.00000
L-U decomposition time	6.00000m
Matrix solve time	8.00000m
transient L-U decomp time	6.00000m
Transient solve time	8.00000m
Transient iters per point	0.00000
Load time	17.00000m
---- End Chart: electr_3_1_3.ewb
---- End Page: "Statistics [Analog]"

---- Page: "Oscilloscope"
---- Graph: "electr_3_1_3.ewb"
---- Left Axis: LINEAR "Voltage"
2.984071598839e-005	5.652281274510e+000
2.984270995899e-005	9.473518997154e+000
2.984417833270e-005	9.958786906189e+000
2.984563891662e-005	9.886894236426e+000
2.984695980451e-005	1.004136870094e+001
2.984860527728e-005	9.967400638284e+000
2.985046526807e-005	1.002245436509e+001
2.985418524964e-005	9.981154248051e+000
2.985934852526e-005	1.001658325147e+001
2.986967507651e-005	9.984420540784e+000
2.988866368332e-005	1.001504992115e+001
2.992272308923e-005	9.985233083328e+000
2.999044515529e-005	1.001462462679e+001
3.011429761004e-005	9.985451542854e+000
3.033485301907e-005	1.001450529757e+001
3.033485311907e-005	1.001454190564e+001
3.033485331907e-005	1.001470604573e+001
3.033485371907e-005	1.001557900383e+001
3.033485401907e-005	1.001670916504e+001
3.033485409907e-005	1.001706451922e+001
3.033485425907e-005	1.001777470629e+001
3.033485457907e-005	1.001919218460e+001
3.033485521907e-005	1.002201559735e+001
3.033485649907e-005	1.002761653439e+001
3.033485905907e-005	1.003863712433e+001
3.033486417907e-005	1.005997091656e+001
3.033487441907e-005	1.009994467616e+001
3.033489489907e-005	1.017011074043e+001
3.033493585907e-005	1.027802120353e+001
3.033501777907e-005	1.040272977587e+001
3.033518161907e-005	1.046327380743e+001
3.033550929907e-005	1.036450517856e+001
3.033584850686e-005	1.024258067128e+001
3.033632421350e-005	1.013689894459e+001
3.033717862407e-005	9.946632737372e+000
3.033888744522e-005	8.421238318501e+000
3.034112324059e-005	6.032449012778e+000
3.034393344131e-005	3.374323633131e+000
3.034923203809e-005	2.509350097850e-001
3.035500742455e-005	2.136196117746e-001
3.036283553727e-005	2.022442065181e-001
3.037122941425e-005	1.989015646275e-001
3.038609144230e-005	1.959096360106e-001
3.040148672165e-005	1.957556450393e-001
3.043227728036e-005	1.951490606128e-001
3.046115779677e-005	1.955224768662e-001
3.051891882959e-005	1.951839248740e-001
3.062183085038e-005	1.955339782101e-001
3.078823140329e-005	1.951875613287e-001
3.083485401907e-005	1.955208364626e-001
3.083485411907e-005	1.955206376033e-001
3.083485431907e-005	1.955199225319e-001
3.083485471907e-005	1.955165893485e-001
3.083485501907e-005	1.955124251407e-001
3.083485509907e-005	1.955111248064e-001
3.083485525907e-005	1.955085246129e-001
3.083485557907e-005	1.955033274590e-001
3.083485621907e-005	1.954929460812e-001
3.083485749907e-005	1.954722349743e-001
3.083486005907e-005	1.954310187942e-001
3.083486517907e-005	1.953494061003e-001
3.083487541907e-005	1.951894240349e-001
3.083489589907e-005	1.948821566815e-001
3.083493685907e-005	1.943162913289e-001
3.083501877907e-005	1.933636544834e-001
3.083518261907e-005	1.920680217160e-001
3.083551029907e-005	1.912692124911e-001
3.083616565907e-005	1.936474456816e-001
3.083715854881e-005	2.028411546179e-001
3.083852809893e-005	2.393300661006e-001
3.084071598838e-005	5.652281241423e+000
3.084270995898e-005	9.473518997076e+000
3.084417833270e-005	9.958786906607e+000
3.084563891662e-005	9.886894236243e+000
3.084695980452e-005	1.004136870156e+001
3.084860527729e-005	9.967400638022e+000
3.085046526808e-005	1.002245436531e+001
3.085418524966e-005	9.981154247864e+000
3.085934852528e-005	1.001658325163e+001
3.086967507652e-005	9.984420540634e+000
3.088866368325e-005	1.001504992130e+001
3.092272308897e-005	9.985233083184e+000
3.099044515455e-005	1.001462462693e+001
3.108988974362e-005	9.985451542713e+000
3.131044515455e-005	1.001450529771e+001
3.131044525455e-005	1.001454190578e+001
3.131044545455e-005	1.001470604588e+001
3.131044585455e-005	1.001557900399e+001
3.131044615455e-005	1.001670916521e+001
3.131044623455e-005	1.001706451938e+001
3.131044639455e-005	1.001777470646e+001
3.131044671455e-005	1.001919218476e+001
3.131044735455e-005	1.002201559752e+001
3.131044863455e-005	1.002761653455e+001
3.131045119455e-005	1.003863712449e+001
3.131045631455e-005	1.005997091672e+001
3.131046655455e-005	1.009994467631e+001
3.131048703455e-005	1.017011074056e+001
3.131052799455e-005	1.027802120363e+001
3.131060991455e-005	1.040272977593e+001
3.131077375455e-005	1.046327380744e+001
3.131110143455e-005	1.036450517855e+001
3.131144064233e-005	1.024258067128e+001
3.131191634898e-005	1.013689894458e+001
3.131277075955e-005	9.946632737282e+000
3.131447958070e-005	8.421238318139e+000
3.131671537607e-005	6.032449012164e+000
3.131952557679e-005	3.374323632328e+000
3.132482417357e-005	2.509350097646e-001
3.133059956003e-005	2.136196117720e-001
3.133842767275e-005	2.022442065164e-001
3.134682154974e-005	1.989015646262e-001
3.136168357778e-005	1.959096360103e-001
3.137707885714e-005	1.957556450390e-001
3.140786941585e-005	1.951490606129e-001
3.143674993227e-005	1.955224768662e-001
3.149451096510e-005	1.951839248741e-001
3.159742298594e-005	1.955339782100e-001
3.176382353892e-005	1.951875613288e-001
3.181044615455e-005	1.955208364625e-001
3.181044625455e-005	1.955206376032e-001
3.181044645455e-005	1.955199225318e-001
3.181044685455e-005	1.955165893484e-001
3.181044715455e-005	1.955124251405e-001
3.181044723455e-005	1.955111248063e-001
3.181044739455e-005	1.955085246128e-001
3.181044771455e-005	1.955033274589e-001
3.181044835455e-005	1.954929460811e-001
3.181044963455e-005	1.954722349742e-001
3.181045219455e-005	1.954310187941e-001
3.181045731455e-005	1.953494061002e-001
3.181046755455e-005	1.951894240348e-001
3.181048803455e-005	1.948821566814e-001
3.181052899455e-005	1.943162913288e-001
3.181061091455e-005	1.933636544833e-001
3.181077475455e-005	1.920680217159e-001
3.181110243455e-005	1.912692124911e-001
3.181175779454e-005	1.936474456816e-001
3.181275068428e-005	2.028411546180e-001
3.181412023441e-005	2.393300661014e-001
3.181630812386e-005	5.652281241499e+000
3.181830209445e-005	9.473518997076e+000
3.181977046818e-005	9.958786906600e+000
3.182123105210e-005	9.886894236241e+000
3.182255194000e-005	1.004136870155e+001
3.182419741276e-005	9.967400638023e+000
3.182605740355e-005	1.002245436531e+001
3.182977738514e-005	9.981154247869e+000
3.183494066076e-005	1.001658325164e+001
3.184526721199e-005	9.984420540630e+000
3.186425581873e-005	1.001504992130e+001
3.189831522445e-005	9.985233083186e+000
3.196603729003e-005	1.001462462693e+001
3.208988974362e-005	9.985451542711e+000
3.231044515455e-005	1.001450529771e+001
3.231044525455e-005	1.001454190577e+001
3.231044545455e-005	1.001470604587e+001
3.231044585455e-005	1.001557900398e+001
3.231044615455e-005	1.001670916520e+001
3.231044623455e-005	1.001706451938e+001
3.231044639455e-005	1.001777470646e+001
3.231044671455e-005	1.001919218476e+001
3.231044735455e-005	1.002201559752e+001
3.231044863455e-005	1.002761653455e+001
3.231045119455e-005	1.003863712449e+001
3.231045631455e-005	1.005997091671e+001
3.231046655455e-005	1.009994467630e+001
3.231048703455e-005	1.017011074055e+001
3.231052799455e-005	1.027802120363e+001
3.231060991455e-005	1.040272977593e+001
3.231077375455e-005	1.046327380744e+001
3.231110143455e-005	1.036450517855e+001
3.231144064233e-005	1.024258067127e+001
3.231191634898e-005	1.013689894458e+001
3.231277075955e-005	9.946632737290e+000
3.231447958070e-005	8.421238318184e+000
3.231671537607e-005	6.032449012217e+000
3.231952557679e-005	3.374323632412e+000
3.232482417357e-005	2.509350097661e-001
3.233059956003e-005	2.136196117721e-001
3.233842767275e-005	2.022442065165e-001
3.234682154974e-005	1.989015646263e-001
3.236168357778e-005	1.959096360103e-001
3.237707885714e-005	1.957556450390e-001
3.240786941585e-005	1.951490606128e-001
3.243674993227e-005	1.955224768662e-001
3.249451096509e-005	1.951839248741e-001
3.259742298593e-005	1.955339782100e-001
3.276382353891e-005	1.951875613288e-001
3.281044615455e-005	1.955208364625e-001
3.281044625455e-005	1.955206376031e-001
3.281044645455e-005	1.955199225318e-001
3.281044685455e-005	1.955165893484e-001
3.281044715455e-005	1.955124251405e-001
3.281044723455e-005	1.955111248064e-001
3.281044739455e-005	1.955085246128e-001
3.281044771455e-005	1.955033274589e-001
3.281044835455e-005	1.954929460811e-001
3.281044963455e-005	1.954722349742e-001
3.281045219455e-005	1.954310187941e-001
3.281045731455e-005	1.953494061002e-001
3.281046755455e-005	1.951894240348e-001
3.281048803455e-005	1.948821566814e-001
3.281052899455e-005	1.943162913288e-001
3.281061091455e-005	1.933636544833e-001
3.281077475455e-005	1.920680217159e-001
3.281110243455e-005	1.912692124911e-001
3.281175779454e-005	1.936474456816e-001
3.281275068428e-005	2.028411546179e-001
3.281412023441e-005	2.393300661013e-001
3.281630812386e-005	5.652281241496e+000
3.281830209445e-005	9.473518997078e+000
3.281977046818e-005	9.958786906604e+000
3.282123105210e-005	9.886894236242e+000
3.282255194000e-005	1.004136870155e+001
3.282419741276e-005	9.967400638021e+000
3.282605740355e-005	1.002245436530e+001
3.282977738514e-005	9.981154247862e+000
3.283494066076e-005	1.001658325163e+001
3.284526721199e-005	9.984420540630e+000
3.286425581873e-005	1.001504992129e+001
3.289831522445e-005	9.985233083185e+000
3.296603729003e-005	1.001462462694e+001
3.308988974362e-005	9.985451542715e+000
3.331044515455e-005	1.001450529771e+001
3.331044525455e-005	1.001454190578e+001
3.331044545455e-005	1.001470604587e+001
3.331044585455e-005	1.001557900396e+001
3.331044615455e-005	1.001670916517e+001
3.331044623455e-005	1.001706451936e+001
3.331044639455e-005	1.001777470643e+001
3.331044671455e-005	1.001919218474e+001
3.331044735455e-005	1.002201559749e+001
3.331044863455e-005	1.002761653453e+001
3.331045119455e-005	1.003863712446e+001
3.331045631455e-005	1.005997091669e+001
3.331046655455e-005	1.009994467628e+001
3.331048703455e-005	1.017011074054e+001
3.331052799455e-005	1.027802120362e+001
3.331060991455e-005	1.040272977592e+001
3.331077375455e-005	1.046327380744e+001
3.331110143455e-005	1.036450517856e+001
3.331144064233e-005	1.024258067128e+001
3.331191634898e-005	1.013689894458e+001
3.331277075955e-005	9.946632737309e+000
3.331447958070e-005	8.421238318253e+000
3.331671537607e-005	6.032449012346e+000
3.331952557679e-005	3.374323632579e+000
3.332482417357e-005	2.509350097698e-001
3.333059956003e-005	2.136196117725e-001
3.333842767275e-005	2.022442065168e-001
3.334682154974e-005	1.989015646265e-001
3.336168357778e-005	1.959096360103e-001
3.337707885714e-005	1.957556450390e-001
3.340786941585e-005	1.951490606128e-001
3.343674993226e-005	1.955224768662e-001
3.349451096509e-005	1.951839248741e-001
3.359742298592e-005	1.955339782100e-001
3.376382353888e-005	1.951875613288e-001
3.381044615455e-005	1.955208364625e-001
3.381044625455e-005	1.955206376032e-001
3.381044645455e-005	1.955199225318e-001
3.381044685455e-005	1.955165893484e-001
3.381044715455e-005	1.955124251405e-001
3.381044723455e-005	1.955111248064e-001
3.381044739455e-005	1.955085246128e-001
3.381044771455e-005	1.955033274590e-001
3.381044835455e-005	1.954929460811e-001
3.381044963455e-005	1.954722349743e-001
3.381045219455e-005	1.954310187941e-001
3.381045731455e-005	1.953494061002e-001
3.381046755455e-005	1.951894240348e-001
3.381048803455e-005	1.948821566814e-001
3.381052899455e-005	1.943162913288e-001
3.381061091455e-005	1.933636544833e-001
3.381077475455e-005	1.920680217159e-001
3.381110243455e-005	1.912692124911e-001
3.381175779454e-005	1.936474456816e-001
3.381275068428e-005	2.028411546179e-001
3.381412023441e-005	2.393300661012e-001
3.381630812386e-005	5.652281241481e+000
3.381830209445e-005	9.473518997079e+000
3.381977046818e-005	9.958786906601e+000
3.382123105210e-005	9.886894236242e+000
3.382255194000e-005	1.004136870155e+001
3.382419741276e-005	9.967400638018e+000
3.382605740355e-005	1.002245436530e+001
3.382977738514e-005	9.981154247864e+000
3.383494066076e-005	1.001658325164e+001
3.384526721199e-005	9.984420540632e+000
3.386425581873e-005	1.001504992130e+001
3.389212588863e-005	9.985233083182e+000
3.395984795420e-005	1.001462462693e+001
3.408370040779e-005	9.985451542712e+000
3.430425581873e-005	1.001450529771e+001
3.430425591873e-005	1.001454190577e+001
3.430425611873e-005	1.001470604587e+001
3.430425651873e-005	1.001557900398e+001
3.430425681873e-005	1.001670916520e+001
3.430425689873e-005	1.001706451938e+001
3.430425705873e-005	1.001777470646e+001
3.430425737873e-005	1.001919218476e+001
3.430425801873e-005	1.002201559752e+001
3.430425929873e-005	1.002761653455e+001
3.430426185873e-005	1.003863712449e+001
3.430426697873e-005	1.005997091671e+001
3.430427721873e-005	1.009994467631e+001
3.430429769873e-005	1.017011074055e+001
3.430433865873e-005	1.027802120363e+001
3.430442057873e-005	1.040272977593e+001
3.430458441873e-005	1.046327380744e+001
3.430491209873e-005	1.036450517855e+001
3.430525130651e-005	1.024258067127e+001
3.430572701315e-005	1.013689894458e+001
3.430658142373e-005	9.946632737289e+000
3.430829024488e-005	8.421238318164e+000
3.431052604024e-005	6.032449012206e+000
3.431333624097e-005	3.374323632385e+000
3.431863483775e-005	2.509350097664e-001
3.432441022421e-005	2.136196117723e-001
3.433223833693e-005	2.022442065166e-001
3.434063221391e-005	1.989015646264e-001
3.435549424196e-005	1.959096360103e-001
3.437088952132e-005	1.957556450390e-001
3.440168008003e-005	1.951490606128e-001
3.443056059644e-005	1.955224768662e-001
3.448832162927e-005	1.951839248741e-001
3.459123365011e-005	1.955339782100e-001
3.475763420308e-005	1.951875613288e-001
3.480425681873e-005	1.955208364625e-001
3.480425691873e-005	1.955206376032e-001
3.480425711873e-005	1.955199225318e-001
3.480425751873e-005	1.955165893484e-001
3.480425781873e-005	1.955124251405e-001
3.480425789873e-005	1.955111248064e-001
3.480425805873e-005	1.955085246128e-001
3.480425837873e-005	1.955033274590e-001
3.480425901873e-005	1.954929460811e-001
3.480426029873e-005	1.954722349742e-001
3.480426285873e-005	1.954310187941e-001
3.480426797873e-005	1.953494061002e-001
3.480427821873e-005	1.951894240348e-001
3.480429869873e-005	1.948821566814e-001
3.480433965873e-005	1.943162913288e-001
3.480442157873e-005	1.933636544833e-001
3.480458541873e-005	1.920680217159e-001
3.480491309872e-005	1.912692124911e-001
3.480556845872e-005	1.936474456816e-001
3.480656134846e-005	2.028411546179e-001
3.480793089859e-005	2.393300661013e-001
3.481011878804e-005	5.652281241484e+000
3.481211275863e-005	9.473518997079e+000
3.481358113235e-005	9.958786906600e+000
3.481504171628e-005	9.886894236240e+000
3.481636260418e-005	1.004136870155e+001
3.481800807694e-005	9.967400638019e+000
3.481986806773e-005	1.002245436530e+001
3.482358804932e-005	9.981154247863e+000
3.482875132493e-005	1.001658325164e+001
3.483907787617e-005	9.984420540634e+000
3.485806648291e-005	1.001504992129e+001
3.489212588863e-005	9.985233083182e+000
3.495984795420e-005	1.001462462693e+001
3.508370040779e-005	9.985451542711e+000
3.530425581873e-005	1.001450529771e+001
3.530425591873e-005	1.001454190577e+001
3.530425611873e-005	1.001470604586e+001
3.530425651873e-005	1.001557900396e+001
3.530425681873e-005	1.001670916517e+001
3.530425689873e-005	1.001706451935e+001
3.530425705873e-005	1.001777470643e+001
3.530425737873e-005	1.001919218473e+001
3.530425801873e-005	1.002201559749e+001
3.530425929873e-005	1.002761653452e+001
3.530426185873e-005	1.003863712446e+001
3.530426697873e-005	1.005997091669e+001
3.530427721873e-005	1.009994467628e+001
3.530429769873e-005	1.017011074053e+001
3.530433865873e-005	1.027802120362e+001
3.530442057873e-005	1.040272977592e+001
3.530458441873e-005	1.046327380744e+001
3.530491209873e-005	1.036450517856e+001
3.530525130651e-005	1.024258067128e+001
3.530572701315e-005	1.013689894458e+001
3.530658142373e-005	9.946632737311e+000
3.530829024488e-005	8.421238318249e+000
3.531052604024e-005	6.032449012346e+000
3.531333624097e-005	3.374323632572e+000
3.531863483775e-005	2.509350097707e-001
3.532441022421e-005	2.136196117728e-001
3.533223833693e-005	2.022442065169e-001
3.534063221391e-005	1.989015646266e-001
3.535549424196e-005	1.959096360104e-001
3.537088952131e-005	1.957556450391e-001
3.540168008003e-005	1.951490606128e-001
3.543056059644e-005	1.955224768662e-001
3.548832162926e-005	1.951839248741e-001
3.559123365009e-005	1.955339782100e-001
3.575763420305e-005	1.951875613288e-001
3.580425681873e-005	1.955208364625e-001
3.580425691873e-005	1.955206376032e-001
3.580425711873e-005	1.955199225318e-001
3.580425751873e-005	1.955165893485e-001
3.580425781873e-005	1.955124251406e-001
3.580425789873e-005	1.955111248063e-001
3.580425805873e-005	1.955085246128e-001
3.580425837873e-005	1.955033274589e-001
3.580425901873e-005	1.954929460811e-001
3.580426029873e-005	1.954722349742e-001
3.580426285873e-005	1.954310187941e-001
3.580426797873e-005	1.953494061002e-001
3.580427821873e-005	1.951894240348e-001
3.580429869873e-005	1.948821566814e-001
3.580433965873e-005	1.943162913288e-001
3.580442157873e-005	1.933636544833e-001
3.580458541873e-005	1.920680217159e-001
3.580491309872e-005	1.912692124911e-001
3.580556845872e-005	1.936474456816e-001
3.580656134846e-005	2.028411546179e-001
3.580793089859e-005	2.393300661012e-001
3.581011878804e-005	5.652281241477e+000
3.581211275863e-005	9.473518997076e+000
3.581358113235e-005	9.958786906601e+000
3.581504171628e-005	9.886894236242e+000
3.581636260418e-005	1.004136870156e+001
3.581800807694e-005	9.967400638019e+000
3.581986806773e-005	1.002245436530e+001
3.582358804932e-005	9.981154247867e+000
3.582875132493e-005	1.001658325163e+001
3.583907787617e-005	9.984420540639e+000
3.585806648291e-005	1.001504992129e+001
3.589212588863e-005	9.985233083186e+000
3.595984795421e-005	1.001462462693e+001
3.608370040780e-005	9.985451542714e+000
3.630425581873e-005	1.001450529771e+001
3.630425591873e-005	1.001454190578e+001
3.630425611873e-005	1.001470604587e+001
3.630425651873e-005	1.001557900399e+001
3.630425681873e-005	1.001670916520e+001
3.630425689873e-005	1.001706451938e+001
3.630425705873e-005	1.001777470646e+001
3.630425737873e-005	1.001919218476e+001
3.630425801873e-005	1.002201559752e+001
3.630425929873e-005	1.002761653455e+001
3.630426185873e-005	1.003863712449e+001
3.630426697873e-005	1.005997091672e+001
3.630427721873e-005	1.009994467631e+001
3.630429769873e-005	1.017011074056e+001
3.630433865873e-005	1.027802120363e+001
3.630442057873e-005	1.040272977593e+001
3.630458441873e-005	1.046327380744e+001
3.630491209873e-005	1.036450517855e+001
3.630525130651e-005	1.024258067127e+001
3.630572701315e-005	1.013689894458e+001
3.630658142373e-005	9.946632737287e+000
3.630829024488e-005	8.421238318143e+000
3.631052604024e-005	6.032449012154e+000
3.631333624097e-005	3.374323632322e+000
3.631863483775e-005	2.509350097649e-001
3.632441022421e-005	2.136196117721e-001
3.633223833693e-005	2.022442065165e-001
3.634063221391e-005	1.989015646263e-001
3.635549424196e-005	1.959096360103e-001
3.637088952132e-005	1.957556450390e-001
3.640168008003e-005	1.951490606129e-001
3.643056059644e-005	1.955224768662e-001
3.648832162927e-005	1.951839248741e-001
3.659123365011e-005	1.955339782100e-001
3.660461203448e-005	1.951875613288e-001
3.665123465011e-005	1.955208364625e-001
3.665123475011e-005	1.955206376032e-001
3.665123495011e-005	1.955199225317e-001
3.665123535011e-005	1.955165893484e-001
3.665123565011e-005	1.955124251405e-001
3.665123573011e-005	1.955111248063e-001
3.665123589011e-005	1.955085246128e-001
3.665123621011e-005	1.955033274589e-001
3.665123685011e-005	1.954929460811e-001
3.665123813011e-005	1.954722349742e-001
3.665124069011e-005	1.954310187941e-001
3.665124581011e-005	1.953494061002e-001
3.665125605011e-005	1.951894240348e-001
3.665127653011e-005	1.948821566814e-001
3.665131749011e-005	1.943162913288e-001
3.665139941011e-005	1.933636544833e-001
3.665156325011e-005	1.920680217159e-001
3.665189093011e-005	1.912692124911e-001
3.665254629011e-005	1.936474456816e-001
3.665353917985e-005	2.028411546180e-001
3.665490872998e-005	2.393300661014e-001
3.665709661942e-005	5.652281241501e+000
3.665909059002e-005	9.473518997077e+000
3.666055896374e-005	9.958786906603e+000
3.666201954766e-005	9.886894236243e+000
3.666334043557e-005	1.004136870155e+001
3.666498590833e-005	9.967400638020e+000
3.666684589912e-005	1.002245436530e+001
3.667056588070e-005	9.981154247862e+000
3.667572915632e-005	1.001658325163e+001
3.668605570756e-005	9.984420540634e+000
3.670504431429e-005	1.001504992129e+001
3.673910372002e-005	9.985233083184e+000
3.680682578560e-005	1.001462462693e+001
3.693067823919e-005	9.985451542713e+000
3.715123365011e-005	1.001450529771e+001
3.715123375011e-005	1.001454190578e+001
3.715123395011e-005	1.001470604588e+001
3.715123435011e-005	1.001557900399e+001
3.715123465011e-005	1.001670916520e+001
3.715123473011e-005	1.001706451938e+001
3.715123489011e-005	1.001777470646e+001
3.715123521011e-005	1.001919218477e+001
3.715123585011e-005	1.002201559752e+001
3.715123713011e-005	1.002761653456e+001
3.715123969011e-005	1.003863712449e+001
3.715124481011e-005	1.005997091672e+001
3.715125505011e-005	1.009994467631e+001
3.715127553011e-005	1.017011074056e+001
3.715131649011e-005	1.027802120363e+001
3.715139841011e-005	1.040272977593e+001
3.715156225011e-005	1.046327380744e+001
3.715188993011e-005	1.036450517856e+001
3.715222913790e-005	1.024258067127e+001
3.715270484454e-005	1.013689894458e+001
3.715355925511e-005	9.946632737286e+000
3.715526807626e-005	8.421238318181e+000
3.715750387163e-005	6.032449012212e+000
3.716031407235e-005	3.374323632398e+000
3.716561266913e-005	2.509350097664e-001
3.717138805559e-005	2.136196117721e-001
3.717921616832e-005	2.022442065165e-001
3.718761004530e-005	1.989015646263e-001
3.720247207334e-005	1.959096360103e-001
3.721786735270e-005	1.957556450390e-001
3.724865791142e-005	1.951490606128e-001
3.727753842783e-005	1.955224768662e-001
3.733529946066e-005	1.951839248741e-001
3.743821148149e-005	1.955339782100e-001
3.760461203447e-005	1.951875613288e-001
3.765123465011e-005	1.955208364625e-001
3.765123475011e-005	1.955206376032e-001
3.765123495011e-005	1.955199225318e-001
3.765123535011e-005	1.955165893484e-001
3.765123565011e-005	1.955124251405e-001
3.765123573011e-005	1.955111248064e-001
3.765123589011e-005	1.955085246128e-001
3.765123621011e-005	1.955033274589e-001
3.765123685011e-005	1.954929460811e-001
3.765123813011e-005	1.954722349742e-001
3.765124069011e-005	1.954310187941e-001
3.765124581011e-005	1.953494061002e-001
3.765125605011e-005	1.951894240348e-001
3.765127653011e-005	1.948821566814e-001
3.765131749011e-005	1.943162913288e-001
3.765139941011e-005	1.933636544833e-001
3.765156325011e-005	1.920680217159e-001
3.765189093011e-005	1.912692124911e-001
3.765254629011e-005	1.936474456816e-001
3.765353917985e-005	2.028411546179e-001
3.765490872998e-005	2.393300661013e-001
3.765709661942e-005	5.652281241491e+000
3.765909059002e-005	9.473518997076e+000
3.766055896374e-005	9.958786906598e+000
3.766201954766e-005	9.886894236239e+000
3.766334043557e-005	1.004136870155e+001
3.766498590833e-005	9.967400638025e+000
3.766684589912e-005	1.002245436530e+001
3.767056588070e-005	9.981154247862e+000
3.767572915632e-005	1.001658325164e+001
3.768605570756e-005	9.984420540632e+000
3.770504431429e-005	1.001504992129e+001
3.773910372002e-005	9.985233083185e+000
3.780682578559e-005	1.001462462693e+001
3.793067823919e-005	9.985451542711e+000
3.815123365011e-005	1.001450529771e+001
3.815123375011e-005	1.001454190578e+001
3.815123395011e-005	1.001470604587e+001
3.815123435011e-005	1.001557900397e+001
3.815123465011e-005	1.001670916518e+001
3.815123473011e-005	1.001706451936e+001
3.815123489011e-005	1.001777470643e+001
3.815123521011e-005	1.001919218474e+001
3.815123585011e-005	1.002201559749e+001
3.815123713011e-005	1.002761653453e+001
3.815123969011e-005	1.003863712447e+001
3.815124481011e-005	1.005997091669e+001
3.815125505011e-005	1.009994467629e+001
3.815127553011e-005	1.017011074054e+001
3.815131649011e-005	1.027802120362e+001
3.815139841011e-005	1.040272977592e+001
3.815156225011e-005	1.046327380744e+001
3.815188993011e-005	1.036450517856e+001
3.815222913790e-005	1.024258067128e+001
3.815270484454e-005	1.013689894458e+001
3.815355925511e-005	9.946632737298e+000
3.815526807626e-005	8.421238318207e+000
3.815750387163e-005	6.032449012272e+000
3.816031407235e-005	3.374323632474e+000
3.816561266913e-005	2.509350097672e-001
3.817138805559e-005	2.136196117721e-001
3.817921616832e-005	2.022442065165e-001
3.818761004530e-005	1.989015646263e-001
3.820247207334e-005	1.959096360103e-001
3.821786735270e-005	1.957556450390e-001
3.824865791142e-005	1.951490606128e-001
3.827753842783e-005	1.955224768662e-001
3.833529946066e-005	1.951839248741e-001
3.843821148149e-005	1.955339782100e-001
3.860461203446e-005	1.951875613288e-001
3.865123465011e-005	1.955208364625e-001
3.865123475011e-005	1.955206376032e-001
3.865123495011e-005	1.955199225318e-001
3.865123535011e-005	1.955165893484e-001
3.865123565011e-005	1.955124251405e-001
3.865123573011e-005	1.955111248064e-001
3.865123589011e-005	1.955085246128e-001
3.865123621011e-005	1.955033274589e-001
3.865123685011e-005	1.954929460811e-001
3.865123813011e-005	1.954722349743e-001
3.865124069011e-005	1.954310187941e-001
3.865124581011e-005	1.953494061002e-001
3.865125605011e-005	1.951894240348e-001
3.865127653011e-005	1.948821566814e-001
3.865131749011e-005	1.943162913288e-001
3.865139941011e-005	1.933636544833e-001
3.865156325011e-005	1.920680217159e-001
3.865189093011e-005	1.912692124911e-001
3.865254629011e-005	1.936474456816e-001
3.865353917985e-005	2.028411546179e-001
3.865490872998e-005	2.393300661013e-001
3.865709661942e-005	5.652281241490e+000
3.865909059002e-005	9.473518997077e+000
3.866055896374e-005	9.958786906601e+000
3.866201954766e-005	9.886894236239e+000
3.866334043557e-005	1.004136870155e+001
3.866498590833e-005	9.967400638027e+000
3.866684589912e-005	1.002245436531e+001
3.867056588070e-005	9.981154247862e+000
3.867572915632e-005	1.001658325164e+001
3.868605570756e-005	9.984420540633e+000
3.870504431429e-005	1.001504992129e+001
3.873910372001e-005	9.985233083190e+000
3.880682578559e-005	1.001462462694e+001
3.893067823918e-005	9.985451542713e+000
3.915123365011e-005	1.001450529771e+001
3.915123375011e-005	1.001454190577e+001
3.915123395011e-005	1.001470604587e+001
3.915123435011e-005	1.001557900398e+001
3.915123465011e-005	1.001670916520e+001
3.915123473011e-005	1.001706451938e+001
3.915123489011e-005	1.001777470645e+001
3.915123521011e-005	1.001919218476e+001
3.915123585011e-005	1.002201559752e+001
3.915123713011e-005	1.002761653455e+001
3.915123969011e-005	1.003863712449e+001
3.915124481011e-005	1.005997091671e+001
3.915125505011e-005	1.009994467631e+001
3.915127553011e-005	1.017011074055e+001
3.915131649011e-005	1.027802120363e+001
3.915139841011e-005	1.040272977593e+001
3.915156225011e-005	1.046327380744e+001
3.915188993011e-005	1.036450517855e+001
3.915222913790e-005	1.024258067127e+001
3.915270484454e-005	1.013689894458e+001
3.915355925511e-005	9.946632737291e+000
3.915526807626e-005	8.421238318178e+000
3.915750387163e-005	6.032449012213e+000
3.916031407235e-005	3.374323632409e+000
3.916561266913e-005	2.509350097656e-001
3.917138805559e-005	2.136196117720e-001
3.917921616832e-005	2.022442065164e-001
3.918761004530e-005	1.989015646263e-001
3.920247207334e-005	1.959096360103e-001
3.921786735270e-005	1.957556450390e-001
3.924865791142e-005	1.951490606128e-001
3.927753842783e-005	1.955224768662e-001
3.933529946066e-005	1.951839248741e-001
3.943821148150e-005	1.955339782100e-001
3.957158986586e-005	1.951875613288e-001
3.961821248150e-005	1.955208364625e-001
